iter,split,loss,lr,cpsnr,psnr,ssim,time
1,train,0.108353,2.000e-04,,,,1.8
2,train,0.092168,2.000e-04,,,,2.3
3,train,0.074454,1.999e-04,,,,2.8
4,train,0.072641,1.998e-04,,,,3.3
5,train,0.059433,1.996e-04,,,,3.8
6,train,0.057748,1.995e-04,,,,4.3
7,train,0.052127,1.992e-04,,,,4.8
8,train,0.052555,1.989e-04,,,,5.3
9,train,0.049553,1.986e-04,,,,5.8
10,train,0.043929,1.982e-04,,,,6.3
11,train,0.040536,1.978e-04,,,,6.7
12,train,0.038022,1.974e-04,,,,7.3
13,train,0.033305,1.969e-04,,,,7.8
14,train,0.040307,1.963e-04,,,,8.3
15,train,0.029139,1.957e-04,,,,8.8
16,train,0.033344,1.951e-04,,,,9.3
17,train,0.033082,1.944e-04,,,,9.8
18,train,0.034375,1.937e-04,,,,10.2
19,train,0.031565,1.930e-04,,,,10.8
20,train,0.027130,1.922e-04,,,,11.3
21,train,0.026452,1.914e-04,,,,11.7
22,train,0.025210,1.905e-04,,,,12.2
23,train,0.024203,1.896e-04,,,,12.8
24,train,0.020227,1.886e-04,,,,13.2
25,train,0.020225,1.876e-04,,,,13.7
26,train,0.024136,1.866e-04,,,,14.2
27,train,0.038838,1.855e-04,,,,14.7
28,train,0.024785,1.844e-04,,,,15.2
29,train,0.019898,1.833e-04,,,,15.7
30,train,0.023531,1.821e-04,,,,16.2
31,train,0.024599,1.809e-04,,,,16.7
32,train,0.021390,1.797e-04,,,,17.2
33,train,0.023591,1.784e-04,,,,17.6
34,train,0.023524,1.771e-04,,,,18.2
35,train,0.016333,1.757e-04,,,,18.6
36,train,0.026587,1.743e-04,,,,19.1
37,train,0.018257,1.729e-04,,,,19.7
38,train,0.022014,1.714e-04,,,,20.1
39,train,0.019830,1.700e-04,,,,20.6
40,train,0.024970,1.685e-04,,,,21.2
41,train,0.022294,1.669e-04,,,,21.7
42,train,0.026133,1.653e-04,,,,22.2
43,train,0.024629,1.637e-04,,,,22.7
44,train,0.027773,1.621e-04,,,,23.3
45,train,0.012195,1.605e-04,,,,23.8
46,train,0.019354,1.588e-04,,,,24.3
47,train,0.019401,1.571e-04,,,,24.8
48,train,0.026613,1.553e-04,,,,25.3
49,train,0.021840,1.536e-04,,,,25.8
50,train,0.020842,1.518e-04,,,,26.2
51,train,0.018458,1.500e-04,,,,26.8
52,train,0.023466,1.482e-04,,,,27.3
53,train,0.013189,1.463e-04,,,,27.8
54,train,0.019296,1.445e-04,,,,28.3
55,train,0.016586,1.426e-04,,,,28.7
56,train,0.019694,1.407e-04,,,,29.2
57,train,0.018231,1.388e-04,,,,29.8
58,train,0.024711,1.368e-04,,,,30.4
59,train,0.016712,1.349e-04,,,,30.9
60,train,0.015706,1.329e-04,,,,31.4
61,train,0.018432,1.309e-04,,,,31.9
62,train,0.013969,1.289e-04,,,,32.4
63,train,0.017764,1.269e-04,,,,32.9
64,train,0.016098,1.249e-04,,,,33.4
65,train,0.014844,1.228e-04,,,,33.9
66,train,0.017680,1.208e-04,,,,34.4
67,train,0.024594,1.187e-04,,,,34.9
68,train,0.015370,1.167e-04,,,,35.4
69,train,0.017623,1.146e-04,,,,35.9
70,train,0.022575,1.125e-04,,,,36.4
71,train,0.027685,1.105e-04,,,,37.0
72,train,0.018040,1.084e-04,,,,37.6
73,train,0.020452,1.063e-04,,,,38.1
74,train,0.021944,1.042e-04,,,,38.6
75,train,0.009856,1.021e-04,,,,39.2
76,train,0.016329,1.000e-04,,,,39.7
77,train,0.017277,9.791e-05,,,,40.4
78,train,0.020210,9.581e-05,,,,40.9
79,train,0.016877,9.372e-05,,,,41.4
80,train,0.014736,9.163e-05,,,,42.0
81,train,0.014438,8.955e-05,,,,42.6
82,train,0.020034,8.747e-05,,,,43.2
83,train,0.016662,8.539e-05,,,,43.7
84,train,0.016501,8.332e-05,,,,44.3
85,train,0.012723,8.126e-05,,,,44.8
86,train,0.015461,7.921e-05,,,,45.4
