iter,split,loss,lr,cpsnr,psnr,ssim,time
1,train,0.114284,2.000e-04,,,,1.6
2,train,0.086151,2.000e-04,,,,2.1
3,train,0.066599,1.999e-04,,,,2.5
4,train,0.064324,1.998e-04,,,,3.0
5,train,0.052013,1.996e-04,,,,3.5
6,train,0.046832,1.995e-04,,,,4.0
7,train,0.042393,1.992e-04,,,,4.5
8,train,0.041776,1.989e-04,,,,5.0
9,train,0.041228,1.986e-04,,,,5.5
10,train,0.036566,1.982e-04,,,,6.0
11,train,0.035788,1.978e-04,,,,6.4
12,train,0.033232,1.974e-04,,,,7.0
13,train,0.028089,1.969e-04,,,,7.5
14,train,0.035305,1.963e-04,,,,8.0
15,train,0.024503,1.957e-04,,,,8.5
16,train,0.028771,1.951e-04,,,,9.0
17,train,0.029303,1.944e-04,,,,9.5
18,train,0.031370,1.937e-04,,,,9.9
19,train,0.028306,1.930e-04,,,,10.4
20,train,0.023867,1.922e-04,,,,10.9
21,train,0.023419,1.914e-04,,,,11.4
22,train,0.023176,1.905e-04,,,,11.8
23,train,0.022515,1.896e-04,,,,12.4
24,train,0.019242,1.886e-04,,,,12.8
25,train,0.018736,1.876e-04,,,,13.3
26,train,0.022923,1.866e-04,,,,13.8
27,train,0.037795,1.855e-04,,,,14.3
28,train,0.023564,1.844e-04,,,,14.8
29,train,0.018533,1.833e-04,,,,15.2
30,train,0.022861,1.821e-04,,,,15.7
31,train,0.023897,1.809e-04,,,,16.2
32,train,0.020742,1.797e-04,,,,16.7
33,train,0.022681,1.784e-04,,,,17.1
34,train,0.022735,1.771e-04,,,,17.7
35,train,0.016015,1.757e-04,,,,18.2
36,train,0.026078,1.743e-04,,,,18.6
37,train,0.017757,1.729e-04,,,,19.2
38,train,0.021182,1.714e-04,,,,19.6
39,train,0.019500,1.700e-04,,,,20.1
40,train,0.024696,1.685e-04,,,,20.7
41,train,0.022091,1.669e-04,,,,21.2
42,train,0.025895,1.653e-04,,,,21.6
43,train,0.024261,1.637e-04,,,,22.2
44,train,0.027680,1.621e-04,,,,22.7
45,train,0.011931,1.605e-04,,,,23.2
46,train,0.018966,1.588e-04,,,,23.7
47,train,0.019100,1.571e-04,,,,24.2
48,train,0.026842,1.553e-04,,,,24.7
49,train,0.021822,1.536e-04,,,,25.1
50,train,0.020562,1.518e-04,,,,25.6
51,train,0.018516,1.500e-04,,,,26.2
52,train,0.023449,1.482e-04,,,,26.6
53,train,0.012663,1.463e-04,,,,27.2
54,train,0.019879,1.445e-04,,,,27.6
55,train,0.016280,1.426e-04,,,,28.1
56,train,0.019816,1.407e-04,,,,28.6
57,train,0.018287,1.388e-04,,,,29.1
58,train,0.024551,1.368e-04,,,,29.7
59,train,0.016758,1.349e-04,,,,30.2
60,train,0.015746,1.329e-04,,,,30.7
61,train,0.018226,1.309e-04,,,,31.2
62,train,0.013776,1.289e-04,,,,31.7
63,train,0.017880,1.269e-04,,,,32.2
64,train,0.016350,1.249e-04,,,,32.7
65,train,0.015415,1.228e-04,,,,33.2
66,train,0.017117,1.208e-04,,,,33.7
67,train,0.024748,1.187e-04,,,,34.1
68,train,0.015571,1.167e-04,,,,34.6
69,train,0.017491,1.146e-04,,,,35.1
70,train,0.022801,1.125e-04,,,,35.6
71,train,0.027953,1.105e-04,,,,36.1
72,train,0.018246,1.084e-04,,,,36.7
73,train,0.020329,1.063e-04,,,,37.1
74,train,0.022483,1.042e-04,,,,37.6
75,train,0.009538,1.021e-04,,,,38.2
76,train,0.016477,1.000e-04,,,,38.7
77,train,0.018179,9.791e-05,,,,39.3
78,train,0.021205,9.581e-05,,,,39.8
79,train,0.017100,9.372e-05,,,,40.3
80,train,0.015257,9.163e-05,,,,40.8
81,train,0.014422,8.955e-05,,,,41.4
82,train,0.020204,8.747e-05,,,,42.0
83,train,0.016680,8.539e-05,,,,42.5
84,train,0.016483,8.332e-05,,,,43.0
85,train,0.012554,8.126e-05,,,,43.5
86,train,0.015924,7.921e-05,,,,44.0
87,train,0.017292,7.716e-05,,,,44.6
88,train,0.018493,7.513e-05,,,,45.1
89,train,0.021380,7.311e-05,,,,45.7
90,train,0.014354,7.110e-05,,,,46.2
91,train,0.011767,6.910e-05,,,,46.7
92,train,0.014350,6.711e-05,,,,47.4
93,train,0.012676,6.514e-05,,,,48.1
94,train,0.015678,6.319e-05,,,,48.6
95,train,0.016142,6.125e-05,,,,49.2
96,train,0.015512,5.933e-05,,,,49.8
97,train,0.024487,5.742e-05,,,,50.4
98,train,0.010096,5.554e-05,,,,50.9
99,train,0.012241,5.367e-05,,,,51.4
100,train,0.014619,5.182e-05,,,,51.9
101,train,0.021218,5.000e-05,,,,52.5
102,train,0.015886,4.820e-05,,,,53.0
103,train,0.018392,4.642e-05,,,,53.5
104,train,0.024322,4.466e-05,,,,54.0
105,train,0.016945,4.293e-05,,,,54.5
106,train,0.017143,4.122e-05,,,,55.1
107,train,0.019109,3.954e-05,,,,55.6
108,train,0.019538,3.789e-05,,,,56.2
109,train,0.020549,3.626e-05,,,,56.8
110,train,0.016372,3.466e-05,,,,57.4
111,train,0.017767,3.309e-05,,,,58.0
112,train,0.014215,3.155e-05,,,,58.6
113,train,0.014167,3.003e-05,,,,59.3
114,train,0.016070,2.855e-05,,,,59.9
115,train,0.012197,2.710e-05,,,,60.5
116,train,0.010409,2.569e-05,,,,61.1
117,train,0.019474,2.430e-05,,,,61.6
118,train,0.021506,2.295e-05,,,,62.2
119,train,0.019504,2.163e-05,,,,62.8
120,train,0.008773,2.035e-05,,,,63.4
121,train,0.016396,1.910e-05,,,,64.0
122,train,0.021782,1.789e-05,,,,64.5
123,train,0.014652,1.671e-05,,,,65.0
124,train,0.017603,1.557e-05,,,,65.5
125,train,0.011948,1.446e-05,,,,66.1
126,train,0.021491,1.340e-05,,,,66.6
127,train,0.030474,1.237e-05,,,,67.1
128,train,0.013125,1.138e-05,,,,67.7
129,train,0.017412,1.043e-05,,,,68.2
130,train,0.014343,9.517e-06,,,,68.7
131,train,0.021322,8.645e-06,,,,69.3
132,train,0.014227,7.814e-06,,,,69.8
133,train,0.013672,7.022e-06,,,,70.3
134,train,0.012911,6.272e-06,,,,70.9
135,train,0.014133,5.562e-06,,,,71.4
136,train,0.024762,4.894e-06,,,,72.1
137,train,0.015767,4.268e-06,,,,72.7
138,train,0.019331,3.684e-06,,,,73.3
139,train,0.023536,3.142e-06,,,,73.8
140,train,0.018626,2.642e-06,,,,74.4
141,train,0.021317,2.185e-06,,,,75.0
142,train,0.019619,1.771e-06,,,,75.6
143,train,0.016396,1.400e-06,,,,76.1
144,train,0.017044,1.073e-06,,,,76.6
145,train,0.010317,7.885e-07,,,,77.2
146,train,0.013937,5.478e-07,,,,77.8
147,train,0.018831,3.507e-07,,,,78.3
148,train,0.025135,1.973e-07,,,,78.8
149,train,0.024972,8.772e-08,,,,79.4
150,train,0.009330,2.193e-08,,,,80.1
1,train,0.114284,2.000e-04,,,,2.2
2,train,0.086151,2.000e-04,,,,2.8
3,train,0.066599,1.999e-04,,,,3.3
4,train,0.064324,1.998e-04,,,,3.8
5,train,0.052016,1.996e-04,,,,4.2
6,train,0.046834,1.995e-04,,,,4.8
7,train,0.042398,1.992e-04,,,,5.3
8,train,0.041776,1.989e-04,,,,5.8
9,train,0.041226,1.986e-04,,,,6.3
10,train,0.036571,1.982e-04,,,,6.8
11,train,0.035793,1.978e-04,,,,7.2
12,train,0.033236,1.974e-04,,,,7.8
13,train,0.028090,1.969e-04,,,,8.3
14,train,0.035312,1.963e-04,,,,8.8
15,train,0.024508,1.957e-04,,,,9.3
16,train,0.028774,1.951e-04,,,,9.8
17,train,0.029304,1.944e-04,,,,10.3
18,train,0.031371,1.937e-04,,,,10.8
19,train,0.028309,1.930e-04,,,,11.3
20,train,0.023874,1.922e-04,,,,11.8
21,train,0.023420,1.914e-04,,,,12.3
22,train,0.023176,1.905e-04,,,,12.8
23,train,0.022515,1.896e-04,,,,13.3
24,train,0.019241,1.886e-04,,,,13.8
25,train,0.018741,1.876e-04,,,,14.2
26,train,0.022924,1.866e-04,,,,14.7
27,train,0.037796,1.855e-04,,,,15.2
28,train,0.023559,1.844e-04,,,,15.7
29,train,0.018538,1.833e-04,,,,16.2
30,train,0.022864,1.821e-04,,,,16.7
31,train,0.023895,1.809e-04,,,,17.2
32,train,0.020739,1.797e-04,,,,17.7
33,train,0.022681,1.784e-04,,,,18.2
34,train,0.022735,1.771e-04,,,,18.7
35,train,0.016014,1.757e-04,,,,19.2
36,train,0.026078,1.743e-04,,,,19.7
37,train,0.017755,1.729e-04,,,,20.2
38,train,0.021181,1.714e-04,,,,20.7
39,train,0.019503,1.700e-04,,,,21.2
40,train,0.024701,1.685e-04,,,,21.8
41,train,0.022095,1.669e-04,,,,22.3
42,train,0.025896,1.653e-04,,,,22.8
43,train,0.024261,1.637e-04,,,,23.3
44,train,0.027678,1.621e-04,,,,23.8
45,train,0.011931,1.605e-04,,,,24.3
46,train,0.018970,1.588e-04,,,,24.8
47,train,0.019094,1.571e-04,,,,25.3
48,train,0.026843,1.553e-04,,,,25.8
49,train,0.021826,1.536e-04,,,,26.3
50,train,0.020559,1.518e-04,,,,26.7
51,train,0.018514,1.500e-04,,,,27.3
52,train,0.023454,1.482e-04,,,,27.8
53,train,0.012663,1.463e-04,,,,28.4
54,train,0.019883,1.445e-04,,,,28.8
55,train,0.016283,1.426e-04,,,,29.3
56,train,0.019820,1.407e-04,,,,29.8
57,train,0.018308,1.388e-04,,,,30.3
58,train,0.024556,1.368e-04,,,,30.9
59,train,0.016760,1.349e-04,,,,31.4
60,train,0.015762,1.329e-04,,,,32.0
61,train,0.018241,1.309e-04,,,,32.5
62,train,0.013782,1.289e-04,,,,32.9
63,train,0.017890,1.269e-04,,,,33.4
64,train,0.016360,1.249e-04,,,,33.9
65,train,0.015425,1.228e-04,,,,34.4
66,train,0.017126,1.208e-04,,,,34.9
67,train,0.024752,1.187e-04,,,,35.4
68,train,0.015572,1.167e-04,,,,35.9
69,train,0.017498,1.146e-04,,,,36.5
70,train,0.022799,1.125e-04,,,,37.0
71,train,0.027952,1.105e-04,,,,37.5
72,train,0.018250,1.084e-04,,,,38.1
73,train,0.020328,1.063e-04,,,,38.5
74,train,0.022484,1.042e-04,,,,39.1
75,train,0.009529,1.021e-04,,,,39.6
76,train,0.016479,1.000e-04,,,,40.2
77,train,0.018169,9.791e-05,,,,40.8
78,train,0.021201,9.581e-05,,,,41.3
79,train,0.017094,9.372e-05,,,,41.8
80,train,0.015254,9.163e-05,,,,42.3
81,train,0.014421,8.955e-05,,,,42.8
82,train,0.020201,8.747e-05,,,,43.4
83,train,0.016671,8.539e-05,,,,43.9
84,train,0.016478,8.332e-05,,,,44.5
85,train,0.012553,8.126e-05,,,,45.0
86,train,0.015927,7.921e-05,,,,45.5
87,train,0.017289,7.716e-05,,,,46.0
88,train,0.018490,7.513e-05,,,,46.6
89,train,0.021381,7.311e-05,,,,47.2
90,train,0.014349,7.110e-05,,,,47.7
91,train,0.011767,6.910e-05,,,,48.2
92,train,0.014348,6.711e-05,,,,48.7
93,train,0.012677,6.514e-05,,,,49.3
94,train,0.015679,6.319e-05,,,,49.8
95,train,0.016140,6.125e-05,,,,50.4
