iter,split,loss,lr,cpsnr,psnr,ssim,time
1,train,0.119021,2.000e-04,,,,2.7
2,train,0.099590,2.000e-04,,,,2.8
3,train,0.066023,2.000e-04,,,,2.8
4,train,0.058491,2.000e-04,,,,2.9
5,train,0.045202,2.000e-04,,,,2.9
6,train,0.037021,2.000e-04,,,,2.9
7,train,0.038031,2.000e-04,,,,3.0
8,train,0.035765,2.000e-04,,,,3.0
9,train,0.035637,2.000e-04,,,,3.1
10,train,0.030807,2.000e-04,,,,3.1
11,train,0.029431,2.000e-04,,,,3.2
12,train,0.032770,2.000e-04,,,,3.2
13,train,0.029214,2.000e-04,,,,3.3
14,train,0.024643,2.000e-04,,,,3.3
15,train,0.025784,2.000e-04,,,,3.4
16,train,0.024442,2.000e-04,,,,3.4
17,train,0.021341,2.000e-04,,,,3.5
18,train,0.024765,2.000e-04,,,,3.5
19,train,0.023273,2.000e-04,,,,3.6
20,train,0.021596,2.000e-04,,,,3.6
21,train,0.017988,2.000e-04,,,,3.6
22,train,0.020826,2.000e-04,,,,3.7
23,train,0.025953,2.000e-04,,,,3.7
24,train,0.020078,2.000e-04,,,,3.8
25,train,0.019614,2.000e-04,,,,3.8
26,train,0.018994,2.000e-04,,,,3.9
27,train,0.024808,2.000e-04,,,,3.9
28,train,0.016080,2.000e-04,,,,4.0
29,train,0.020687,2.000e-04,,,,4.0
30,train,0.024147,2.000e-04,,,,4.1
31,train,0.021835,2.000e-04,,,,4.1
32,train,0.017423,2.000e-04,,,,4.2
33,train,0.018083,2.000e-04,,,,4.2
34,train,0.018339,2.000e-04,,,,4.3
35,train,0.017779,2.000e-04,,,,4.3
36,train,0.016049,2.000e-04,,,,4.4
37,train,0.017569,2.000e-04,,,,4.4
38,train,0.013521,2.000e-04,,,,4.5
39,train,0.018866,2.000e-04,,,,4.5
40,train,0.020156,2.000e-04,,,,4.5
41,train,0.016245,2.000e-04,,,,4.6
42,train,0.016158,2.000e-04,,,,4.6
43,train,0.015407,2.000e-04,,,,4.7
44,train,0.014092,2.000e-04,,,,4.7
45,train,0.015117,2.000e-04,,,,4.8
46,train,0.015976,2.000e-04,,,,4.8
47,train,0.017268,2.000e-04,,,,4.9
48,train,0.018626,2.000e-04,,,,4.9
49,train,0.014389,2.000e-04,,,,5.0
50,train,0.018007,2.000e-04,,,,5.0
51,train,0.016464,2.000e-04,,,,5.1
52,train,0.017813,2.000e-04,,,,5.1
53,train,0.016183,2.000e-04,,,,5.2
54,train,0.018211,2.000e-04,,,,5.2
55,train,0.015040,2.000e-04,,,,5.3
56,train,0.016377,2.000e-04,,,,5.3
57,train,0.019625,2.000e-04,,,,5.3
58,train,0.011566,2.000e-04,,,,5.4
59,train,0.015566,2.000e-04,,,,5.4
60,train,0.014670,2.000e-04,,,,5.5
61,train,0.015078,2.000e-04,,,,5.5
62,train,0.015369,2.000e-04,,,,5.6
63,train,0.017625,2.000e-04,,,,5.6
64,train,0.018778,2.000e-04,,,,5.7
65,train,0.015946,2.000e-04,,,,5.7
66,train,0.013717,2.000e-04,,,,5.8
67,train,0.019830,2.000e-04,,,,5.8
68,train,0.016999,2.000e-04,,,,5.9
69,train,0.017119,2.000e-04,,,,5.9
70,train,0.018007,2.000e-04,,,,5.9
71,train,0.015879,2.000e-04,,,,6.0
72,train,0.017825,2.000e-04,,,,6.0
73,train,0.013959,2.000e-04,,,,6.1
74,train,0.017720,2.000e-04,,,,6.1
75,train,0.013524,2.000e-04,,,,6.2
76,train,0.019314,2.000e-04,,,,6.2
77,train,0.012691,2.000e-04,,,,6.3
78,train,0.015850,2.000e-04,,,,6.3
79,train,0.020126,2.000e-04,,,,6.4
80,train,0.013779,2.000e-04,,,,6.4
81,train,0.016623,2.000e-04,,,,6.5
82,train,0.015187,2.000e-04,,,,6.5
83,train,0.015616,2.000e-04,,,,6.5
84,train,0.014893,2.000e-04,,,,6.6
85,train,0.012783,2.000e-04,,,,6.6
86,train,0.015019,2.000e-04,,,,6.7
87,train,0.017129,2.000e-04,,,,6.7
88,train,0.014579,2.000e-04,,,,6.8
89,train,0.016421,2.000e-04,,,,6.8
90,train,0.019498,2.000e-04,,,,6.9
91,train,0.014832,2.000e-04,,,,6.9
92,train,0.016588,2.000e-04,,,,7.0
93,train,0.014070,2.000e-04,,,,7.0
94,train,0.017309,2.000e-04,,,,7.1
95,train,0.014517,2.000e-04,,,,7.1
96,train,0.014562,2.000e-04,,,,7.2
97,train,0.015488,2.000e-04,,,,7.2
98,train,0.014125,2.000e-04,,,,7.2
99,train,0.012592,2.000e-04,,,,7.3
100,train,0.015405,2.000e-04,,,,7.3
101,train,0.023867,2.000e-04,,,,7.4
102,train,0.017001,2.000e-04,,,,7.4
103,train,0.016956,2.000e-04,,,,7.5
104,train,0.013490,2.000e-04,,,,7.5
105,train,0.016319,2.000e-04,,,,7.6
106,train,0.012962,2.000e-04,,,,7.6
107,train,0.014501,2.000e-04,,,,7.7
108,train,0.013620,2.000e-04,,,,7.7
109,train,0.017430,2.000e-04,,,,7.8
110,train,0.014650,2.000e-04,,,,7.8
111,train,0.017033,2.000e-04,,,,7.9
112,train,0.020139,2.000e-04,,,,7.9
113,train,0.016394,2.000e-04,,,,7.9
114,train,0.016428,2.000e-04,,,,8.0
115,train,0.013740,2.000e-04,,,,8.0
116,train,0.014272,2.000e-04,,,,8.1
