iter,split,loss,lr,cpsnr,psnr,ssim,time
1,train,0.141323,2.000e-04,,,,2.8
2,train,0.095232,2.000e-04,,,,2.9
3,train,0.068164,2.000e-04,,,,2.9
4,train,0.056173,2.000e-04,,,,3.0
5,train,0.041497,2.000e-04,,,,3.0
6,train,0.041809,2.000e-04,,,,3.0
7,train,0.039391,2.000e-04,,,,3.0
8,train,0.035904,2.000e-04,,,,3.1
9,train,0.036706,2.000e-04,,,,3.1
10,train,0.032610,2.000e-04,,,,3.1
11,train,0.030547,2.000e-04,,,,3.2
12,train,0.033967,2.000e-04,,,,3.2
13,train,0.029499,2.000e-04,,,,3.2
14,train,0.025756,2.000e-04,,,,3.3
15,train,0.027095,2.000e-04,,,,3.3
16,train,0.025352,2.000e-04,,,,3.3
17,train,0.022575,2.000e-04,,,,3.4
18,train,0.025764,2.000e-04,,,,3.4
19,train,0.024479,2.000e-04,,,,3.4
20,train,0.022234,2.000e-04,,,,3.5
21,train,0.018510,2.000e-04,,,,3.5
22,train,0.021522,2.000e-04,,,,3.5
23,train,0.026688,2.000e-04,,,,3.5
24,train,0.020966,2.000e-04,,,,3.6
25,train,0.020529,2.000e-04,,,,3.6
26,train,0.019539,2.000e-04,,,,3.6
27,train,0.025673,2.000e-04,,,,3.7
28,train,0.016698,2.000e-04,,,,3.7
29,train,0.021614,2.000e-04,,,,3.7
30,train,0.024897,2.000e-04,,,,3.8
31,train,0.021854,2.000e-04,,,,3.8
32,train,0.018381,2.000e-04,,,,3.8
33,train,0.018472,2.000e-04,,,,3.9
34,train,0.018769,2.000e-04,,,,3.9
35,train,0.017881,2.000e-04,,,,3.9
36,train,0.016604,2.000e-04,,,,3.9
37,train,0.017728,2.000e-04,,,,4.0
38,train,0.013467,2.000e-04,,,,4.0
39,train,0.019327,2.000e-04,,,,4.0
40,train,0.020276,2.000e-04,,,,4.1
41,train,0.016571,2.000e-04,,,,4.1
42,train,0.015940,2.000e-04,,,,4.1
43,train,0.015957,2.000e-04,,,,4.2
44,train,0.014385,2.000e-04,,,,4.2
45,train,0.015641,2.000e-04,,,,4.2
46,train,0.016500,2.000e-04,,,,4.3
47,train,0.017844,2.000e-04,,,,4.3
48,train,0.018941,2.000e-04,,,,4.3
49,train,0.015172,2.000e-04,,,,4.4
50,train,0.018216,2.000e-04,,,,4.4
51,train,0.017373,2.000e-04,,,,4.4
52,train,0.018099,2.000e-04,,,,4.5
53,train,0.017222,2.000e-04,,,,4.5
54,train,0.018512,2.000e-04,,,,4.5
55,train,0.015567,2.000e-04,,,,4.5
56,train,0.016244,2.000e-04,,,,4.6
57,train,0.019320,2.000e-04,,,,4.6
58,train,0.011864,2.000e-04,,,,4.6
59,train,0.015395,2.000e-04,,,,4.7
60,train,0.014908,2.000e-04,,,,4.7
61,train,0.015115,2.000e-04,,,,4.7
62,train,0.015338,2.000e-04,,,,4.8
63,train,0.017372,2.000e-04,,,,4.8
64,train,0.018932,2.000e-04,,,,4.8
65,train,0.016266,2.000e-04,,,,4.9
66,train,0.013880,2.000e-04,,,,4.9
67,train,0.019757,2.000e-04,,,,4.9
68,train,0.016916,2.000e-04,,,,5.0
