iter,split,loss,lr,cpsnr,psnr,ssim,time
1,train,0.118950,2.000e-04,,,,2.7
2,train,0.099864,2.000e-04,,,,2.7
3,train,0.066130,2.000e-04,,,,2.7
4,train,0.058539,2.000e-04,,,,2.8
5,train,0.045540,2.000e-04,,,,2.8
6,train,0.037096,2.000e-04,,,,2.9
7,train,0.038226,2.000e-04,,,,2.9
8,train,0.036185,2.000e-04,,,,2.9
9,train,0.036270,2.000e-04,,,,2.9
10,train,0.031088,2.000e-04,,,,3.0
11,train,0.030148,2.000e-04,,,,3.0
12,train,0.033613,2.000e-04,,,,3.0
13,train,0.029317,2.000e-04,,,,3.1
14,train,0.024691,2.000e-04,,,,3.1
15,train,0.025644,2.000e-04,,,,3.1
16,train,0.024729,2.000e-04,,,,3.2
17,train,0.021678,2.000e-04,,,,3.2
18,train,0.025360,2.000e-04,,,,3.2
19,train,0.023130,2.000e-04,,,,3.3
20,train,0.021649,2.000e-04,,,,3.3
21,train,0.017970,2.000e-04,,,,3.3
22,train,0.021190,2.000e-04,,,,3.4
23,train,0.026034,2.000e-04,,,,3.4
24,train,0.020199,2.000e-04,,,,3.4
25,train,0.019602,2.000e-04,,,,3.4
26,train,0.018837,2.000e-04,,,,3.5
27,train,0.024933,2.000e-04,,,,3.5
28,train,0.016257,2.000e-04,,,,3.5
29,train,0.020573,2.000e-04,,,,3.6
30,train,0.024204,2.000e-04,,,,3.6
31,train,0.021201,2.000e-04,,,,3.6
32,train,0.017563,2.000e-04,,,,3.7
33,train,0.018041,2.000e-04,,,,3.7
34,train,0.018254,2.000e-04,,,,3.7
35,train,0.017216,2.000e-04,,,,3.8
36,train,0.015754,2.000e-04,,,,3.8
37,train,0.017179,2.000e-04,,,,3.8
38,train,0.012961,2.000e-04,,,,3.9
39,train,0.018701,2.000e-04,,,,3.9
40,train,0.019906,2.000e-04,,,,3.9
41,train,0.016091,2.000e-04,,,,4.0
42,train,0.015850,2.000e-04,,,,4.0
43,train,0.015450,2.000e-04,,,,4.0
44,train,0.013993,2.000e-04,,,,4.0
45,train,0.015381,2.000e-04,,,,4.1
46,train,0.016516,2.000e-04,,,,4.1
47,train,0.017441,2.000e-04,,,,4.1
48,train,0.018740,2.000e-04,,,,4.2
49,train,0.014741,2.000e-04,,,,4.2
50,train,0.018175,2.000e-04,,,,4.2
51,train,0.016622,2.000e-04,,,,4.3
52,train,0.017907,2.000e-04,,,,4.3
53,train,0.016600,2.000e-04,,,,4.3
54,train,0.018283,2.000e-04,,,,4.4
55,train,0.015436,2.000e-04,,,,4.4
56,train,0.016257,2.000e-04,,,,4.4
57,train,0.019226,2.000e-04,,,,4.5
58,train,0.011387,2.000e-04,,,,4.5
59,train,0.015605,2.000e-04,,,,4.5
60,train,0.014407,2.000e-04,,,,4.6
61,train,0.015668,2.000e-04,,,,4.6
62,train,0.015115,2.000e-04,,,,4.6
63,train,0.017657,2.000e-04,,,,4.6
64,train,0.018966,2.000e-04,,,,4.7
65,train,0.016127,2.000e-04,,,,4.7
66,train,0.013472,2.000e-04,,,,4.7
67,train,0.020581,2.000e-04,,,,4.8
68,train,0.017377,2.000e-04,,,,4.8
69,train,0.017026,2.000e-04,,,,4.8
70,train,0.018045,2.000e-04,,,,4.9
71,train,0.015766,2.000e-04,,,,4.9
72,train,0.017902,2.000e-04,,,,4.9
73,train,0.014041,2.000e-04,,,,5.0
74,train,0.018235,2.000e-04,,,,5.0
75,train,0.014073,2.000e-04,,,,5.0
76,train,0.019691,2.000e-04,,,,5.1
77,train,0.013334,2.000e-04,,,,5.1
78,train,0.016552,2.000e-04,,,,5.1
79,train,0.020447,2.000e-04,,,,5.2
80,train,0.013958,2.000e-04,,,,5.2
81,train,0.017706,2.000e-04,,,,5.2
82,train,0.015526,2.000e-04,,,,5.2
83,train,0.016226,2.000e-04,,,,5.3
84,train,0.015639,2.000e-04,,,,5.3
85,train,0.013405,2.000e-04,,,,5.3
86,train,0.015595,2.000e-04,,,,5.4
87,train,0.017641,2.000e-04,,,,5.4
88,train,0.014956,2.000e-04,,,,5.4
89,train,0.016273,2.000e-04,,,,5.5
90,train,0.019384,2.000e-04,,,,5.5
91,train,0.014327,2.000e-04,,,,5.5
92,train,0.016644,2.000e-04,,,,5.6
93,train,0.014545,2.000e-04,,,,5.6
94,train,0.016947,2.000e-04,,,,5.6
95,train,0.014646,2.000e-04,,,,5.7
96,train,0.014365,2.000e-04,,,,5.7
97,train,0.015394,2.000e-04,,,,5.7
98,train,0.013671,2.000e-04,,,,5.7
99,train,0.012347,2.000e-04,,,,5.8
100,train,0.015111,2.000e-04,,,,5.8
101,train,0.023254,2.000e-04,,,,5.8
102,train,0.016630,2.000e-04,,,,5.9
103,train,0.016378,2.000e-04,,,,5.9
104,train,0.012980,2.000e-04,,,,5.9
105,train,0.015975,2.000e-04,,,,6.0
106,train,0.013043,2.000e-04,,,,6.0
107,train,0.014753,2.000e-04,,,,6.0
108,train,0.014175,2.000e-04,,,,6.1
109,train,0.017840,2.000e-04,,,,6.1
110,train,0.014977,2.000e-04,,,,6.1
111,train,0.017333,2.000e-04,,,,6.2
112,train,0.020770,2.000e-04,,,,6.2
113,train,0.016775,2.000e-04,,,,6.2
114,train,0.016853,2.000e-04,,,,6.2
115,train,0.014329,2.000e-04,,,,6.3
116,train,0.014194,2.000e-04,,,,6.3
117,train,0.014838,2.000e-04,,,,6.3
118,train,0.019483,2.000e-04,,,,6.4
119,train,0.017348,2.000e-04,,,,6.4
120,train,0.015750,2.000e-04,,,,6.4
121,train,0.014886,2.000e-04,,,,6.5
122,train,0.015411,2.000e-04,,,,6.5
123,train,0.015043,2.000e-04,,,,6.5
124,train,0.012890,2.000e-04,,,,6.6
125,train,0.014976,2.000e-04,,,,6.6
126,train,0.011649,2.000e-04,,,,6.6
127,train,0.014420,2.000e-04,,,,6.7
128,train,0.011632,2.000e-04,,,,6.7
129,train,0.015093,2.000e-04,,,,6.7
130,train,0.013769,2.000e-04,,,,6.8
131,train,0.014518,2.000e-04,,,,6.8
132,train,0.013539,2.000e-04,,,,6.8
133,train,0.018833,2.000e-04,,,,6.8
134,train,0.019407,2.000e-04,,,,6.9
135,train,0.018300,2.000e-04,,,,6.9
136,train,0.014772,2.000e-04,,,,6.9
137,train,0.012616,2.000e-04,,,,7.0
138,train,0.014656,2.000e-04,,,,7.0
139,train,0.015053,2.000e-04,,,,7.0
140,train,0.015979,2.000e-04,,,,7.1
