iter,split,loss,lr,cpsnr,psnr,ssim,time
1,train,0.139957,2.000e-04,,,,2.7
2,train,0.110615,2.000e-04,,,,2.8
3,train,0.080204,2.000e-04,,,,2.9
4,train,0.061815,2.000e-04,,,,3.0
5,train,0.054440,2.000e-04,,,,3.1
6,train,0.043790,2.000e-04,,,,3.2
7,train,0.038593,2.000e-04,,,,3.3
8,train,0.035507,2.000e-04,,,,3.4
9,train,0.037940,2.000e-04,,,,3.5
10,train,0.032604,2.000e-04,,,,3.6
11,train,0.030095,2.000e-04,,,,3.7
12,train,0.033502,2.000e-04,,,,3.8
13,train,0.030609,2.000e-04,,,,3.9
14,train,0.025223,2.000e-04,,,,4.0
15,train,0.026176,2.000e-04,,,,4.1
16,train,0.025329,2.000e-04,,,,4.2
17,train,0.022339,2.000e-04,,,,4.3
18,train,0.025861,2.000e-04,,,,4.4
19,train,0.024159,2.000e-04,,,,4.5
20,train,0.022071,2.000e-04,,,,4.6
21,train,0.018392,2.000e-04,,,,4.7
22,train,0.021292,2.000e-04,,,,4.8
23,train,0.026767,2.000e-04,,,,5.0
24,train,0.020724,2.000e-04,,,,5.1
25,train,0.019884,2.000e-04,,,,5.2
26,train,0.019128,2.000e-04,,,,5.3
27,train,0.025019,2.000e-04,,,,5.4
28,train,0.016098,2.000e-04,,,,5.5
29,train,0.020754,2.000e-04,,,,5.6
30,train,0.024291,2.000e-04,,,,5.7
31,train,0.021341,2.000e-04,,,,5.8
32,train,0.017300,2.000e-04,,,,5.9
33,train,0.018017,2.000e-04,,,,5.9
34,train,0.018138,2.000e-04,,,,6.0
35,train,0.017228,2.000e-04,,,,6.1
36,train,0.016136,2.000e-04,,,,6.3
37,train,0.017356,2.000e-04,,,,6.4
38,train,0.013319,2.000e-04,,,,6.5
39,train,0.018907,2.000e-04,,,,6.6
40,train,0.019898,2.000e-04,,,,6.7
41,train,0.016162,2.000e-04,,,,6.8
42,train,0.015850,2.000e-04,,,,6.9
43,train,0.015365,2.000e-04,,,,7.0
44,train,0.014102,2.000e-04,,,,7.1
45,train,0.015179,2.000e-04,,,,7.2
46,train,0.016418,2.000e-04,,,,7.3
47,train,0.017049,2.000e-04,,,,7.4
48,train,0.018529,2.000e-04,,,,7.5
49,train,0.014320,2.000e-04,,,,7.6
50,train,0.017813,2.000e-04,,,,7.7
51,train,0.016526,2.000e-04,,,,7.8
52,train,0.017535,2.000e-04,,,,8.0
53,train,0.016383,2.000e-04,,,,8.1
54,train,0.017893,2.000e-04,,,,8.2
55,train,0.014847,2.000e-04,,,,8.3
56,train,0.015737,2.000e-04,,,,8.4
57,train,0.018976,2.000e-04,,,,8.5
58,train,0.010680,2.000e-04,,,,8.6
59,train,0.015282,2.000e-04,,,,8.7
60,train,0.014189,2.000e-04,,,,8.8
61,train,0.014732,2.000e-04,,,,8.9
62,train,0.014769,2.000e-04,,,,9.0
63,train,0.017234,2.000e-04,,,,9.1
64,train,0.018624,2.000e-04,,,,9.3
65,train,0.015787,2.000e-04,,,,9.4
66,train,0.013253,2.000e-04,,,,9.5
67,train,0.019795,2.000e-04,,,,9.5
68,train,0.016657,2.000e-04,,,,9.6
69,train,0.016685,2.000e-04,,,,9.7
70,train,0.017559,2.000e-04,,,,9.8
71,train,0.015561,2.000e-04,,,,9.9
72,train,0.016971,2.000e-04,,,,10.0
73,train,0.013492,2.000e-04,,,,10.1
74,train,0.017673,2.000e-04,,,,10.2
75,train,0.013588,2.000e-04,,,,10.3
76,train,0.019279,2.000e-04,,,,10.4
77,train,0.012326,2.000e-04,,,,10.5
78,train,0.016368,2.000e-04,,,,10.6
79,train,0.020085,2.000e-04,,,,10.7
80,train,0.013786,2.000e-04,,,,10.8
81,train,0.017275,2.000e-04,,,,10.9
82,train,0.014911,2.000e-04,,,,11.0
83,train,0.015990,2.000e-04,,,,11.1
84,train,0.015224,2.000e-04,,,,11.2
85,train,0.013430,2.000e-04,,,,11.3
86,train,0.015055,2.000e-04,,,,11.4
87,train,0.017189,2.000e-04,,,,11.5
88,train,0.014859,2.000e-04,,,,11.6
89,train,0.016550,2.000e-04,,,,11.8
90,train,0.019384,2.000e-04,,,,11.9
91,train,0.014918,2.000e-04,,,,12.0
92,train,0.016248,2.000e-04,,,,12.1
93,train,0.014163,2.000e-04,,,,12.2
94,train,0.017010,2.000e-04,,,,12.2
95,train,0.014158,2.000e-04,,,,12.3
96,train,0.014294,2.000e-04,,,,12.4
97,train,0.014983,2.000e-04,,,,12.5
98,train,0.013497,2.000e-04,,,,12.6
99,train,0.012023,2.000e-04,,,,12.7
100,train,0.014866,2.000e-04,,,,12.8
101,train,0.023041,2.000e-04,,,,12.9
102,train,0.016288,2.000e-04,,,,13.0
103,train,0.016477,2.000e-04,,,,13.1
104,train,0.012812,2.000e-04,,,,13.2
105,train,0.015856,2.000e-04,,,,13.3
106,train,0.012960,2.000e-04,,,,13.4
107,train,0.014448,2.000e-04,,,,13.5
108,train,0.013487,2.000e-04,,,,13.6
109,train,0.017442,2.000e-04,,,,13.7
110,train,0.014485,2.000e-04,,,,13.8
111,train,0.016870,2.000e-04,,,,13.9
112,train,0.020556,2.000e-04,,,,14.0
113,train,0.016051,2.000e-04,,,,14.0
114,train,0.016559,2.000e-04,,,,14.1
115,train,0.013548,2.000e-04,,,,14.2
116,train,0.013884,2.000e-04,,,,14.3
117,train,0.014334,2.000e-04,,,,14.4
118,train,0.019137,2.000e-04,,,,14.5
119,train,0.017158,2.000e-04,,,,14.7
120,train,0.015617,2.000e-04,,,,14.8
121,train,0.014752,2.000e-04,,,,14.9
122,train,0.015040,2.000e-04,,,,15.0
123,train,0.014745,2.000e-04,,,,15.1
124,train,0.012960,2.000e-04,,,,15.2
125,train,0.014822,2.000e-04,,,,15.3
126,train,0.011815,2.000e-04,,,,15.4
127,train,0.014410,2.000e-04,,,,15.5
128,train,0.011600,2.000e-04,,,,15.6
129,train,0.014788,2.000e-04,,,,15.7
130,train,0.013927,2.000e-04,,,,15.8
131,train,0.014322,2.000e-04,,,,15.9
132,train,0.013327,2.000e-04,,,,16.0
133,train,0.018751,2.000e-04,,,,16.1
134,train,0.019210,2.000e-04,,,,16.2
135,train,0.018198,2.000e-04,,,,16.3
136,train,0.014686,2.000e-04,,,,16.4
137,train,0.012515,2.000e-04,,,,16.5
138,train,0.014703,2.000e-04,,,,16.6
139,train,0.014507,2.000e-04,,,,16.7
140,train,0.015957,2.000e-04,,,,16.8
141,train,0.013240,2.000e-04,,,,16.9
142,train,0.013940,2.000e-04,,,,17.0
143,train,0.015566,2.000e-04,,,,17.1
144,train,0.016214,2.000e-04,,,,17.2
145,train,0.015158,2.000e-04,,,,17.3
146,train,0.015283,2.000e-04,,,,17.4
147,train,0.016532,2.000e-04,,,,17.6
148,train,0.015696,2.000e-04,,,,17.6
149,train,0.016192,2.000e-04,,,,17.7
150,train,0.020469,2.000e-04,,,,17.9
151,train,0.015754,2.000e-04,,,,18.0
152,train,0.019716,2.000e-04,,,,18.1
153,train,0.016760,2.000e-04,,,,18.2
154,train,0.015376,2.000e-04,,,,18.2
155,train,0.019791,2.000e-04,,,,18.3
156,train,0.014720,2.000e-04,,,,18.4
157,train,0.014473,2.000e-04,,,,18.5
158,train,0.012880,2.000e-04,,,,18.6
159,train,0.020904,2.000e-04,,,,18.7
160,train,0.017549,2.000e-04,,,,18.8
161,train,0.018412,2.000e-04,,,,18.9
162,train,0.013053,2.000e-04,,,,19.0
163,train,0.016670,2.000e-04,,,,19.1
164,train,0.016341,2.000e-04,,,,19.2
165,train,0.016337,2.000e-04,,,,19.3
166,train,0.017330,2.000e-04,,,,19.4
167,train,0.012471,2.000e-04,,,,19.5
168,train,0.013313,2.000e-04,,,,19.6
169,train,0.013078,2.000e-04,,,,19.7
170,train,0.010763,2.000e-04,,,,19.8
171,train,0.014779,2.000e-04,,,,19.9
172,train,0.014610,2.000e-04,,,,20.0
