iter,split,loss,lr,cpsnr,psnr,ssim,time
1,train,0.118943,2.000e-04,,,,1.5
2,train,0.099588,2.000e-04,,,,1.6
3,train,0.066044,2.000e-04,,,,1.8
4,train,0.058427,2.000e-04,,,,1.9
5,train,0.045242,2.000e-04,,,,2.0
6,train,0.037027,2.000e-04,,,,2.1
7,train,0.037978,2.000e-04,,,,2.2
8,train,0.035737,2.000e-04,,,,2.3
9,train,0.035690,2.000e-04,,,,2.4
10,train,0.030804,2.000e-04,,,,2.6
11,train,0.029432,2.000e-04,,,,2.7
12,train,0.032792,2.000e-04,,,,2.8
13,train,0.029166,2.000e-04,,,,2.9
14,train,0.024567,2.000e-04,,,,3.0
15,train,0.025812,2.000e-04,,,,3.1
16,train,0.024391,2.000e-04,,,,3.2
17,train,0.021367,2.000e-04,,,,3.3
18,train,0.024723,2.000e-04,,,,3.4
19,train,0.023291,2.000e-04,,,,3.6
20,train,0.021492,2.000e-04,,,,3.7
21,train,0.017893,2.000e-04,,,,3.8
22,train,0.020743,2.000e-04,,,,3.9
23,train,0.026044,2.000e-04,,,,4.0
24,train,0.020191,2.000e-04,,,,4.1
25,train,0.019631,2.000e-04,,,,4.2
26,train,0.018995,2.000e-04,,,,4.3
27,train,0.025006,2.000e-04,,,,4.4
28,train,0.015918,2.000e-04,,,,4.5
29,train,0.020581,2.000e-04,,,,4.6
30,train,0.024160,2.000e-04,,,,4.8
31,train,0.021456,2.000e-04,,,,4.9
32,train,0.017416,2.000e-04,,,,5.0
33,train,0.017868,2.000e-04,,,,5.1
34,train,0.018074,2.000e-04,,,,5.2
35,train,0.017749,2.000e-04,,,,5.3
36,train,0.016293,2.000e-04,,,,5.4
37,train,0.017677,2.000e-04,,,,5.5
38,train,0.013241,2.000e-04,,,,5.6
39,train,0.018990,2.000e-04,,,,5.7
40,train,0.020337,2.000e-04,,,,5.9
41,train,0.016316,2.000e-04,,,,6.0
42,train,0.016434,2.000e-04,,,,6.1
43,train,0.015499,2.000e-04,,,,6.2
44,train,0.014197,2.000e-04,,,,6.3
45,train,0.015516,2.000e-04,,,,6.4
46,train,0.016283,2.000e-04,,,,6.5
47,train,0.017134,2.000e-04,,,,6.6
48,train,0.018796,2.000e-04,,,,6.7
49,train,0.014346,2.000e-04,,,,6.8
50,train,0.018354,2.000e-04,,,,7.0
51,train,0.016540,2.000e-04,,,,7.1
52,train,0.018098,2.000e-04,,,,7.2
53,train,0.016625,2.000e-04,,,,7.3
54,train,0.018289,2.000e-04,,,,7.4
55,train,0.015030,2.000e-04,,,,7.6
56,train,0.016566,2.000e-04,,,,7.7
57,train,0.019210,2.000e-04,,,,7.8
58,train,0.011558,2.000e-04,,,,7.9
59,train,0.015552,2.000e-04,,,,8.0
60,train,0.014661,2.000e-04,,,,8.1
61,train,0.014867,2.000e-04,,,,8.3
62,train,0.015387,2.000e-04,,,,8.4
63,train,0.017241,2.000e-04,,,,8.5
64,train,0.019353,2.000e-04,,,,8.6
65,train,0.016143,2.000e-04,,,,8.7
66,train,0.013413,2.000e-04,,,,8.8
67,train,0.019994,2.000e-04,,,,8.9
68,train,0.016872,2.000e-04,,,,9.0
69,train,0.016602,2.000e-04,,,,9.1
70,train,0.017562,2.000e-04,,,,9.3
71,train,0.015666,2.000e-04,,,,9.4
72,train,0.017225,2.000e-04,,,,9.5
73,train,0.013847,2.000e-04,,,,9.6
74,train,0.017660,2.000e-04,,,,9.7
75,train,0.013963,2.000e-04,,,,9.8
76,train,0.019279,2.000e-04,,,,9.9
77,train,0.012892,2.000e-04,,,,10.0
78,train,0.015992,2.000e-04,,,,10.2
79,train,0.020128,2.000e-04,,,,10.3
80,train,0.013785,2.000e-04,,,,10.4
81,train,0.017156,2.000e-04,,,,10.5
82,train,0.015144,2.000e-04,,,,10.6
83,train,0.015910,2.000e-04,,,,10.7
84,train,0.015535,2.000e-04,,,,10.8
85,train,0.013340,2.000e-04,,,,11.0
86,train,0.014784,2.000e-04,,,,11.1
87,train,0.017126,2.000e-04,,,,11.2
88,train,0.014648,2.000e-04,,,,11.3
89,train,0.016181,2.000e-04,,,,11.4
90,train,0.019429,2.000e-04,,,,11.5
91,train,0.014695,2.000e-04,,,,11.6
92,train,0.016672,2.000e-04,,,,11.8
93,train,0.013814,2.000e-04,,,,11.9
94,train,0.017472,2.000e-04,,,,12.0
95,train,0.014938,2.000e-04,,,,12.1
96,train,0.014567,2.000e-04,,,,12.2
97,train,0.015129,2.000e-04,,,,12.3
98,train,0.014307,2.000e-04,,,,12.4
99,train,0.012533,2.000e-04,,,,12.6
100,train,0.015584,2.000e-04,,,,12.7
101,train,0.023546,2.000e-04,,,,12.8
102,train,0.016771,2.000e-04,,,,12.9
103,train,0.016794,2.000e-04,,,,13.0
104,train,0.013328,2.000e-04,,,,13.1
105,train,0.016227,2.000e-04,,,,13.2
106,train,0.013305,2.000e-04,,,,13.3
107,train,0.014753,2.000e-04,,,,13.5
108,train,0.013939,2.000e-04,,,,13.6
109,train,0.017346,2.000e-04,,,,13.7
110,train,0.014589,2.000e-04,,,,13.8
111,train,0.017007,2.000e-04,,,,13.9
112,train,0.020265,2.000e-04,,,,14.0
113,train,0.016146,2.000e-04,,,,14.1
114,train,0.016696,2.000e-04,,,,14.2
115,train,0.013937,2.000e-04,,,,14.3
116,train,0.014195,2.000e-04,,,,14.5
117,train,0.014936,2.000e-04,,,,14.6
118,train,0.019695,2.000e-04,,,,14.7
119,train,0.017812,2.000e-04,,,,14.8
120,train,0.016327,2.000e-04,,,,14.9
121,train,0.015648,2.000e-04,,,,15.0
122,train,0.015627,2.000e-04,,,,15.1
123,train,0.015535,2.000e-04,,,,15.3
124,train,0.013855,2.000e-04,,,,15.4
125,train,0.015239,2.000e-04,,,,15.5
126,train,0.012198,2.000e-04,,,,15.6
127,train,0.014972,2.000e-04,,,,15.7
128,train,0.012344,2.000e-04,,,,15.8
129,train,0.015541,2.000e-04,,,,16.0
130,train,0.014518,2.000e-04,,,,16.1
131,train,0.014579,2.000e-04,,,,16.2
132,train,0.013834,2.000e-04,,,,16.3
133,train,0.019535,2.000e-04,,,,16.4
134,train,0.019565,2.000e-04,,,,16.5
135,train,0.018283,2.000e-04,,,,16.7
136,train,0.015337,2.000e-04,,,,16.8
