iter,split,loss,lr,cpsnr,psnr,ssim,time
1,train,0.133790,2.000e-04,,,,4.3
2,train,0.106547,2.000e-04,,,,4.4
3,train,0.075413,2.000e-04,,,,4.4
4,train,0.066083,2.000e-04,,,,4.5
5,train,0.057834,2.000e-04,,,,4.5
6,train,0.042798,2.000e-04,,,,4.6
7,train,0.039458,2.000e-04,,,,4.6
8,train,0.036175,2.000e-04,,,,4.7
9,train,0.039550,2.000e-04,,,,4.7
10,train,0.034517,2.000e-04,,,,4.8
11,train,0.030287,2.000e-04,,,,4.8
12,train,0.032318,2.000e-04,,,,4.9
13,train,0.031017,2.000e-04,,,,4.9
14,train,0.027345,2.000e-04,,,,5.0
15,train,0.027763,2.000e-04,,,,5.1
16,train,0.025732,2.000e-04,,,,5.1
17,train,0.022307,2.000e-04,,,,5.2
18,train,0.026830,2.000e-04,,,,5.3
19,train,0.024619,2.000e-04,,,,5.3
20,train,0.022380,2.000e-04,,,,5.4
21,train,0.019031,2.000e-04,,,,5.4
22,train,0.021968,2.000e-04,,,,5.5
23,train,0.027047,2.000e-04,,,,5.5
24,train,0.021080,2.000e-04,,,,5.6
25,train,0.020312,2.000e-04,,,,5.6
26,train,0.019330,2.000e-04,,,,5.7
27,train,0.025472,2.000e-04,,,,5.8
28,train,0.016931,2.000e-04,,,,5.8
29,train,0.020948,2.000e-04,,,,5.9
30,train,0.024644,2.000e-04,,,,5.9
31,train,0.021763,2.000e-04,,,,6.0
32,train,0.017636,2.000e-04,,,,6.0
33,train,0.018280,2.000e-04,,,,6.1
34,train,0.018716,2.000e-04,,,,6.1
35,train,0.017770,2.000e-04,,,,6.2
36,train,0.016339,2.000e-04,,,,6.2
37,train,0.017593,2.000e-04,,,,6.3
38,train,0.013416,2.000e-04,,,,6.3
39,train,0.019017,2.000e-04,,,,6.3
40,train,0.020264,2.000e-04,,,,6.4
41,train,0.016531,2.000e-04,,,,6.4
42,train,0.016040,2.000e-04,,,,6.5
43,train,0.015648,2.000e-04,,,,6.5
44,train,0.014212,2.000e-04,,,,6.6
45,train,0.015419,2.000e-04,,,,6.6
46,train,0.016349,2.000e-04,,,,6.7
47,train,0.017249,2.000e-04,,,,6.7
48,train,0.018725,2.000e-04,,,,6.8
49,train,0.014401,2.000e-04,,,,6.8
50,train,0.017971,2.000e-04,,,,6.9
51,train,0.016657,2.000e-04,,,,6.9
52,train,0.017618,2.000e-04,,,,7.0
53,train,0.017130,2.000e-04,,,,7.0
54,train,0.018399,2.000e-04,,,,7.1
55,train,0.015043,2.000e-04,,,,7.1
56,train,0.016222,2.000e-04,,,,7.2
57,train,0.018939,2.000e-04,,,,7.2
58,train,0.011410,2.000e-04,,,,7.3
59,train,0.015394,2.000e-04,,,,7.3
60,train,0.014551,2.000e-04,,,,7.4
61,train,0.015208,2.000e-04,,,,7.4
62,train,0.015065,2.000e-04,,,,7.4
63,train,0.017238,2.000e-04,,,,7.5
64,train,0.019236,2.000e-04,,,,7.5
65,train,0.016064,2.000e-04,,,,7.6
66,train,0.013560,2.000e-04,,,,7.6
67,train,0.019859,2.000e-04,,,,7.7
68,train,0.016827,2.000e-04,,,,7.7
69,train,0.016579,2.000e-04,,,,7.8
70,train,0.017629,2.000e-04,,,,7.8
71,train,0.015773,2.000e-04,,,,7.9
72,train,0.016964,2.000e-04,,,,7.9
73,train,0.013765,2.000e-04,,,,8.0
74,train,0.017392,2.000e-04,,,,8.0
75,train,0.013815,2.000e-04,,,,8.1
76,train,0.019378,2.000e-04,,,,8.1
77,train,0.012542,2.000e-04,,,,8.2
78,train,0.015924,2.000e-04,,,,8.2
79,train,0.020138,2.000e-04,,,,8.3
80,train,0.013557,2.000e-04,,,,8.3
81,train,0.017026,2.000e-04,,,,8.3
82,train,0.014834,2.000e-04,,,,8.4
83,train,0.015757,2.000e-04,,,,8.4
84,train,0.015428,2.000e-04,,,,8.5
85,train,0.012930,2.000e-04,,,,8.5
86,train,0.015546,2.000e-04,,,,8.6
87,train,0.016620,2.000e-04,,,,8.6
88,train,0.014528,2.000e-04,,,,8.7
89,train,0.016208,2.000e-04,,,,8.7
90,train,0.019251,2.000e-04,,,,8.8
91,train,0.013980,2.000e-04,,,,8.8
92,train,0.016297,2.000e-04,,,,8.8
93,train,0.013877,2.000e-04,,,,8.9
94,train,0.016957,2.000e-04,,,,8.9
95,train,0.014191,2.000e-04,,,,8.9
96,train,0.014412,2.000e-04,,,,9.0
97,train,0.015084,2.000e-04,,,,9.0
98,train,0.013835,2.000e-04,,,,9.1
99,train,0.012245,2.000e-04,,,,9.1
100,train,0.015108,2.000e-04,,,,9.1
101,train,0.023179,2.000e-04,,,,9.2
102,train,0.016683,2.000e-04,,,,9.2
103,train,0.016363,2.000e-04,,,,9.2
104,train,0.012748,2.000e-04,,,,9.3
105,train,0.016195,2.000e-04,,,,9.3
106,train,0.012736,2.000e-04,,,,9.3
107,train,0.014402,2.000e-04,,,,9.4
108,train,0.013677,2.000e-04,,,,9.4
109,train,0.017369,2.000e-04,,,,9.4
110,train,0.014872,2.000e-04,,,,9.5
111,train,0.017058,2.000e-04,,,,9.5
112,train,0.020340,2.000e-04,,,,9.6
113,train,0.016733,2.000e-04,,,,9.6
114,train,0.017069,2.000e-04,,,,9.6
115,train,0.013805,2.000e-04,,,,9.7
116,train,0.014487,2.000e-04,,,,9.7
117,train,0.014986,2.000e-04,,,,9.7
118,train,0.019505,2.000e-04,,,,9.8
119,train,0.017390,2.000e-04,,,,9.8
120,train,0.016205,2.000e-04,,,,9.8
121,train,0.015245,2.000e-04,,,,9.9
122,train,0.015276,2.000e-04,,,,9.9
123,train,0.015225,2.000e-04,,,,10.0
124,train,0.013301,2.000e-04,,,,10.0
125,train,0.014870,2.000e-04,,,,10.0
126,train,0.011925,2.000e-04,,,,10.1
127,train,0.014609,2.000e-04,,,,10.1
128,train,0.011621,2.000e-04,,,,10.1
129,train,0.015105,2.000e-04,,,,10.2
130,train,0.013626,2.000e-04,,,,10.2
131,train,0.014685,2.000e-04,,,,10.2
132,train,0.013383,2.000e-04,,,,10.3
133,train,0.018785,2.000e-04,,,,10.3
134,train,0.019121,2.000e-04,,,,10.3
135,train,0.018305,2.000e-04,,,,10.4
136,train,0.014643,2.000e-04,,,,10.4
137,train,0.012056,2.000e-04,,,,10.4
138,train,0.014585,2.000e-04,,,,10.5
139,train,0.014145,2.000e-04,,,,10.5
140,train,0.015670,2.000e-04,,,,10.5
141,train,0.013018,2.000e-04,,,,10.6
142,train,0.013649,2.000e-04,,,,10.6
143,train,0.015302,2.000e-04,,,,10.6
144,train,0.016133,2.000e-04,,,,10.7
145,train,0.014769,2.000e-04,,,,10.7
146,train,0.015127,2.000e-04,,,,10.8
147,train,0.016345,2.000e-04,,,,10.8
148,train,0.015705,2.000e-04,,,,10.8
149,train,0.016193,2.000e-04,,,,10.9
150,train,0.020916,2.000e-04,,,,10.9
151,train,0.015729,2.000e-04,,,,10.9
152,train,0.019966,2.000e-04,,,,11.0
153,train,0.017004,2.000e-04,,,,11.0
154,train,0.016056,2.000e-04,,,,11.1
155,train,0.020028,2.000e-04,,,,11.1
156,train,0.014963,2.000e-04,,,,11.2
157,train,0.014928,2.000e-04,,,,11.2
158,train,0.013072,2.000e-04,,,,11.3
159,train,0.021356,2.000e-04,,,,11.3
160,train,0.018032,2.000e-04,,,,11.4
161,train,0.018679,2.000e-04,,,,11.4
162,train,0.013576,2.000e-04,,,,11.5
163,train,0.017509,2.000e-04,,,,11.5
164,train,0.016672,2.000e-04,,,,11.5
165,train,0.016852,2.000e-04,,,,11.6
166,train,0.017414,2.000e-04,,,,11.6
167,train,0.013151,2.000e-04,,,,11.6
168,train,0.013515,2.000e-04,,,,11.7
169,train,0.013506,2.000e-04,,,,11.7
170,train,0.011313,2.000e-04,,,,11.7
171,train,0.015543,2.000e-04,,,,11.8
172,train,0.015373,2.000e-04,,,,11.8
173,train,0.020239,2.000e-04,,,,11.8
174,train,0.017433,2.000e-04,,,,11.9
175,train,0.013544,2.000e-04,,,,11.9
176,train,0.019911,2.000e-04,,,,11.9
177,train,0.015989,2.000e-04,,,,12.0
178,train,0.017792,2.000e-04,,,,12.0
179,train,0.015348,2.000e-04,,,,12.0
180,train,0.013569,2.000e-04,,,,12.1
181,train,0.012563,2.000e-04,,,,12.1
182,train,0.015142,2.000e-04,,,,12.1
183,train,0.019638,2.000e-04,,,,12.2
184,train,0.015635,2.000e-04,,,,12.2
185,train,0.019058,2.000e-04,,,,12.2
186,train,0.016833,2.000e-04,,,,12.3
187,train,0.013357,2.000e-04,,,,12.3
188,train,0.019007,2.000e-04,,,,12.3
189,train,0.017483,2.000e-04,,,,12.4
190,train,0.017415,2.000e-04,,,,12.4
191,train,0.016972,2.000e-04,,,,12.4
192,train,0.014907,2.000e-04,,,,12.5
193,train,0.014515,2.000e-04,,,,12.5
194,train,0.010425,2.000e-04,,,,12.6
195,train,0.016546,2.000e-04,,,,12.6
196,train,0.014699,2.000e-04,,,,12.6
197,train,0.011931,2.000e-04,,,,12.7
198,train,0.011417,2.000e-04,,,,12.7
199,train,0.012048,2.000e-04,,,,12.7
200,train,0.016872,2.000e-04,,,,12.8
201,train,0.013739,2.000e-04,,,,12.8
202,train,0.014869,2.000e-04,,,,12.8
203,train,0.015687,2.000e-04,,,,12.9
204,train,0.014457,2.000e-04,,,,12.9
205,train,0.011885,2.000e-04,,,,12.9
206,train,0.012246,2.000e-04,,,,13.0
207,train,0.014762,2.000e-04,,,,13.0
208,train,0.012621,2.000e-04,,,,13.0
209,train,0.014303,2.000e-04,,,,13.1
210,train,0.012185,2.000e-04,,,,13.1
211,train,0.016919,2.000e-04,,,,13.2
212,train,0.012223,2.000e-04,,,,13.2
213,train,0.012424,2.000e-04,,,,13.3
214,train,0.014559,2.000e-04,,,,13.3
215,train,0.016285,2.000e-04,,,,13.4
216,train,0.011576,2.000e-04,,,,13.4
217,train,0.013957,2.000e-04,,,,13.5
218,train,0.015754,2.000e-04,,,,13.5
219,train,0.016307,2.000e-04,,,,13.6
220,train,0.016039,2.000e-04,,,,13.6
221,train,0.012873,2.000e-04,,,,13.6
222,train,0.015168,2.000e-04,,,,13.7
223,train,0.016980,2.000e-04,,,,13.7
224,train,0.014300,2.000e-04,,,,13.7
225,train,0.017862,2.000e-04,,,,13.8
226,train,0.015744,2.000e-04,,,,13.8
227,train,0.010879,2.000e-04,,,,13.8
