iter,split,loss,lr,cpsnr,psnr,ssim,time
1,train,0.114321,2.000e-04,,,,1.4
2,train,0.086190,2.000e-04,,,,1.8
3,train,0.066619,2.000e-04,,,,2.2
4,train,0.064325,2.000e-04,,,,2.7
5,train,0.052027,2.000e-04,,,,3.1
6,train,0.046805,2.000e-04,,,,3.6
7,train,0.042398,1.999e-04,,,,4.1
8,train,0.041780,1.999e-04,,,,4.5
9,train,0.041255,1.999e-04,,,,5.0
10,train,0.036575,1.998e-04,,,,5.4
11,train,0.035806,1.998e-04,,,,5.8
12,train,0.033212,1.998e-04,,,,6.3
13,train,0.028043,1.997e-04,,,,6.7
14,train,0.035273,1.997e-04,,,,7.1
15,train,0.024494,1.996e-04,,,,7.5
16,train,0.028754,1.996e-04,,,,8.0
17,train,0.029282,1.995e-04,,,,8.4
18,train,0.031321,1.994e-04,,,,8.8
19,train,0.028254,1.994e-04,,,,9.3
20,train,0.023817,1.993e-04,,,,9.7
21,train,0.023329,1.992e-04,,,,10.1
22,train,0.023118,1.991e-04,,,,10.6
23,train,0.022463,1.990e-04,,,,11.1
24,train,0.019154,1.990e-04,,,,11.5
25,train,0.018567,1.989e-04,,,,12.0
26,train,0.022736,1.988e-04,,,,12.4
27,train,0.037744,1.987e-04,,,,12.9
28,train,0.023475,1.986e-04,,,,13.4
29,train,0.018394,1.985e-04,,,,13.8
30,train,0.022746,1.983e-04,,,,14.3
31,train,0.023798,1.982e-04,,,,14.8
32,train,0.020626,1.981e-04,,,,15.2
33,train,0.022527,1.980e-04,,,,15.7
34,train,0.022590,1.979e-04,,,,16.2
35,train,0.015923,1.977e-04,,,,16.6
36,train,0.025916,1.976e-04,,,,17.1
37,train,0.017461,1.975e-04,,,,17.6
38,train,0.021015,1.973e-04,,,,18.0
39,train,0.019374,1.972e-04,,,,18.5
40,train,0.024524,1.970e-04,,,,19.0
41,train,0.021742,1.969e-04,,,,19.5
42,train,0.025615,1.967e-04,,,,20.0
43,train,0.024084,1.965e-04,,,,20.4
44,train,0.027514,1.964e-04,,,,20.9
45,train,0.011573,1.962e-04,,,,21.4
46,train,0.018741,1.960e-04,,,,21.9
47,train,0.018890,1.959e-04,,,,22.3
48,train,0.026571,1.957e-04,,,,22.8
49,train,0.021433,1.955e-04,,,,23.3
50,train,0.020447,1.953e-04,,,,23.7
51,train,0.018310,1.951e-04,,,,24.2
52,train,0.023100,1.949e-04,,,,24.7
53,train,0.012401,1.947e-04,,,,25.2
54,train,0.019596,1.945e-04,,,,25.6
55,train,0.015999,1.943e-04,,,,26.1
56,train,0.019425,1.941e-04,,,,26.5
57,train,0.017945,1.939e-04,,,,27.0
58,train,0.024304,1.937e-04,,,,27.6
59,train,0.016368,1.934e-04,,,,28.1
60,train,0.015415,1.932e-04,,,,28.6
61,train,0.017866,1.930e-04,,,,29.1
62,train,0.013499,1.927e-04,,,,29.5
63,train,0.017407,1.925e-04,,,,30.0
