iter,split,loss,lr,cpsnr,psnr,ssim,time
1,train,0.109396,2.000e-04,,,,1.6
2,train,0.093914,2.000e-04,,,,2.1
3,train,0.075177,1.999e-04,,,,2.6
4,train,0.072776,1.998e-04,,,,3.1
5,train,0.059300,1.996e-04,,,,3.6
6,train,0.057723,1.995e-04,,,,4.1
7,train,0.052300,1.992e-04,,,,4.6
8,train,0.052692,1.989e-04,,,,5.1
9,train,0.049528,1.986e-04,,,,5.5
10,train,0.043819,1.982e-04,,,,6.0
11,train,0.040311,1.978e-04,,,,6.4
12,train,0.037879,1.974e-04,,,,7.0
13,train,0.033356,1.969e-04,,,,7.4
14,train,0.040364,1.963e-04,,,,7.9
15,train,0.029263,1.957e-04,,,,8.4
16,train,0.033338,1.951e-04,,,,8.9
17,train,0.033092,1.944e-04,,,,9.4
18,train,0.034308,1.937e-04,,,,9.9
19,train,0.031584,1.930e-04,,,,10.4
20,train,0.027145,1.922e-04,,,,10.9
21,train,0.026410,1.914e-04,,,,11.3
22,train,0.025146,1.905e-04,,,,11.8
23,train,0.024233,1.896e-04,,,,12.3
24,train,0.020247,1.886e-04,,,,12.7
25,train,0.020221,1.876e-04,,,,13.2
26,train,0.024176,1.866e-04,,,,13.6
27,train,0.038836,1.855e-04,,,,14.1
28,train,0.024962,1.844e-04,,,,14.7
29,train,0.020102,1.833e-04,,,,15.1
30,train,0.023658,1.821e-04,,,,15.6
31,train,0.024672,1.809e-04,,,,16.1
32,train,0.021416,1.797e-04,,,,16.6
33,train,0.023658,1.784e-04,,,,17.0
34,train,0.023604,1.771e-04,,,,17.5
35,train,0.016456,1.757e-04,,,,18.0
36,train,0.026687,1.743e-04,,,,18.5
37,train,0.018349,1.729e-04,,,,19.0
38,train,0.022195,1.714e-04,,,,19.4
39,train,0.019937,1.700e-04,,,,20.0
40,train,0.025040,1.685e-04,,,,20.5
41,train,0.022313,1.669e-04,,,,21.0
42,train,0.026174,1.653e-04,,,,21.4
43,train,0.024638,1.637e-04,,,,21.9
44,train,0.027790,1.621e-04,,,,22.4
45,train,0.012259,1.605e-04,,,,22.9
46,train,0.019350,1.588e-04,,,,23.3
47,train,0.019485,1.571e-04,,,,23.8
48,train,0.026703,1.553e-04,,,,24.2
49,train,0.021865,1.536e-04,,,,24.7
50,train,0.020872,1.518e-04,,,,25.1
51,train,0.018459,1.500e-04,,,,25.7
52,train,0.023497,1.482e-04,,,,26.1
53,train,0.013188,1.463e-04,,,,26.7
54,train,0.019265,1.445e-04,,,,27.1
