iter,split,loss,lr,cpsnr,psnr,ssim,time
1,train,0.119026,2.000e-04,,,,1.5
2,train,0.099186,2.000e-04,,,,1.6
3,train,0.065591,2.000e-04,,,,1.6
4,train,0.058453,2.000e-04,,,,1.7
5,train,0.045806,2.000e-04,,,,1.7
6,train,0.037033,2.000e-04,,,,1.8
7,train,0.038275,2.000e-04,,,,1.8
8,train,0.036113,2.000e-04,,,,1.9
9,train,0.036139,2.000e-04,,,,1.9
10,train,0.030899,2.000e-04,,,,1.9
11,train,0.029985,2.000e-04,,,,2.0
12,train,0.033433,2.000e-04,,,,2.1
13,train,0.029192,2.000e-04,,,,2.1
14,train,0.024428,2.000e-04,,,,2.2
15,train,0.025676,2.000e-04,,,,2.2
16,train,0.024785,2.000e-04,,,,2.3
17,train,0.021589,2.000e-04,,,,2.3
18,train,0.025309,2.000e-04,,,,2.4
19,train,0.023057,2.000e-04,,,,2.5
20,train,0.021685,2.000e-04,,,,2.5
21,train,0.017924,2.000e-04,,,,2.6
22,train,0.021333,2.000e-04,,,,2.6
23,train,0.026395,2.000e-04,,,,2.7
24,train,0.020334,2.000e-04,,,,2.7
25,train,0.020035,2.000e-04,,,,2.8
26,train,0.019515,2.000e-04,,,,2.8
27,train,0.024873,2.000e-04,,,,2.9
28,train,0.016592,2.000e-04,,,,2.9
29,train,0.021258,2.000e-04,,,,3.0
30,train,0.024484,2.000e-04,,,,3.0
31,train,0.021653,2.000e-04,,,,3.1
32,train,0.017619,2.000e-04,,,,3.2
33,train,0.018441,2.000e-04,,,,3.2
34,train,0.018372,2.000e-04,,,,3.2
35,train,0.017605,2.000e-04,,,,3.3
36,train,0.016553,2.000e-04,,,,3.3
37,train,0.017518,2.000e-04,,,,3.4
38,train,0.013536,2.000e-04,,,,3.4
39,train,0.019047,2.000e-04,,,,3.5
40,train,0.020570,2.000e-04,,,,3.5
41,train,0.016322,2.000e-04,,,,3.6
42,train,0.016600,2.000e-04,,,,3.6
43,train,0.015410,2.000e-04,,,,3.7
44,train,0.014339,2.000e-04,,,,3.7
45,train,0.015635,2.000e-04,,,,3.8
46,train,0.016529,2.000e-04,,,,3.8
47,train,0.017829,2.000e-04,,,,3.9
48,train,0.018783,2.000e-04,,,,3.9
49,train,0.015055,2.000e-04,,,,4.0
50,train,0.018297,2.000e-04,,,,4.0
51,train,0.017199,2.000e-04,,,,4.1
52,train,0.017691,2.000e-04,,,,4.1
53,train,0.017342,2.000e-04,,,,4.2
54,train,0.018320,2.000e-04,,,,4.2
55,train,0.015548,2.000e-04,,,,4.3
56,train,0.016764,2.000e-04,,,,4.3
57,train,0.019413,2.000e-04,,,,4.4
58,train,0.012374,2.000e-04,,,,4.4
59,train,0.015753,2.000e-04,,,,4.5
60,train,0.015178,2.000e-04,,,,4.5
61,train,0.015775,2.000e-04,,,,4.6
62,train,0.015371,2.000e-04,,,,4.6
63,train,0.017976,2.000e-04,,,,4.7
64,train,0.019143,2.000e-04,,,,4.7
65,train,0.016645,2.000e-04,,,,4.8
66,train,0.013469,2.000e-04,,,,4.8
67,train,0.020531,2.000e-04,,,,4.9
68,train,0.017381,2.000e-04,,,,4.9
69,train,0.016761,2.000e-04,,,,5.0
70,train,0.017926,2.000e-04,,,,5.0
71,train,0.015550,2.000e-04,,,,5.1
72,train,0.017739,2.000e-04,,,,5.1
73,train,0.013407,2.000e-04,,,,5.2
74,train,0.017813,2.000e-04,,,,5.2
75,train,0.013596,2.000e-04,,,,5.3
76,train,0.018935,2.000e-04,,,,5.3
77,train,0.012920,2.000e-04,,,,5.4
78,train,0.015666,2.000e-04,,,,5.4
79,train,0.019983,2.000e-04,,,,5.5
80,train,0.013841,2.000e-04,,,,5.5
81,train,0.016949,2.000e-04,,,,5.5
82,train,0.014939,2.000e-04,,,,5.6
83,train,0.015650,2.000e-04,,,,5.6
84,train,0.015201,2.000e-04,,,,5.7
85,train,0.012692,2.000e-04,,,,5.7
86,train,0.015005,2.000e-04,,,,5.8
87,train,0.016697,2.000e-04,,,,5.8
88,train,0.014518,2.000e-04,,,,5.9
89,train,0.015887,2.000e-04,,,,5.9
