iter,split,loss,lr,cpsnr,psnr,ssim,time
1,train,0.138913,2.000e-04,,,,3.1
2,train,0.102469,2.000e-04,,,,3.2
3,train,0.072832,2.000e-04,,,,3.2
4,train,0.060128,2.000e-04,,,,3.2
5,train,0.053179,2.000e-04,,,,3.3
6,train,0.041619,2.000e-04,,,,3.3
7,train,0.036813,2.000e-04,,,,3.3
8,train,0.033925,2.000e-04,,,,3.4
9,train,0.037049,2.000e-04,,,,3.4
10,train,0.032436,2.000e-04,,,,3.4
11,train,0.029849,2.000e-04,,,,3.5
12,train,0.032440,2.000e-04,,,,3.5
13,train,0.029434,2.000e-04,,,,3.6
14,train,0.025017,2.000e-04,,,,3.6
15,train,0.025682,2.000e-04,,,,3.6
16,train,0.024327,2.000e-04,,,,3.7
17,train,0.021351,2.000e-04,,,,3.7
18,train,0.025311,2.000e-04,,,,3.7
19,train,0.023504,2.000e-04,,,,3.8
20,train,0.021117,2.000e-04,,,,3.8
21,train,0.017538,2.000e-04,,,,3.9
22,train,0.020796,2.000e-04,,,,3.9
23,train,0.026328,2.000e-04,,,,3.9
24,train,0.020001,2.000e-04,,,,4.0
25,train,0.019265,2.000e-04,,,,4.0
26,train,0.018802,2.000e-04,,,,4.0
27,train,0.024571,2.000e-04,,,,4.1
28,train,0.015439,2.000e-04,,,,4.1
29,train,0.020278,2.000e-04,,,,4.1
30,train,0.023973,2.000e-04,,,,4.2
31,train,0.021089,2.000e-04,,,,4.2
32,train,0.017060,2.000e-04,,,,4.2
33,train,0.017638,2.000e-04,,,,4.3
34,train,0.017828,2.000e-04,,,,4.3
35,train,0.017183,2.000e-04,,,,4.3
36,train,0.015879,2.000e-04,,,,4.4
37,train,0.017066,2.000e-04,,,,4.4
38,train,0.012802,2.000e-04,,,,4.4
39,train,0.018557,2.000e-04,,,,4.5
40,train,0.019603,2.000e-04,,,,4.5
41,train,0.015859,2.000e-04,,,,4.5
42,train,0.015545,2.000e-04,,,,4.6
43,train,0.015052,2.000e-04,,,,4.6
44,train,0.013743,2.000e-04,,,,4.6
45,train,0.014906,2.000e-04,,,,4.7
46,train,0.016212,2.000e-04,,,,4.7
47,train,0.017003,2.000e-04,,,,4.8
48,train,0.018210,2.000e-04,,,,4.8
49,train,0.014166,2.000e-04,,,,4.8
50,train,0.017774,2.000e-04,,,,4.9
51,train,0.016274,2.000e-04,,,,4.9
52,train,0.017417,2.000e-04,,,,4.9
53,train,0.016184,2.000e-04,,,,5.0
54,train,0.017705,2.000e-04,,,,5.0
55,train,0.014513,2.000e-04,,,,5.0
56,train,0.015652,2.000e-04,,,,5.1
57,train,0.018825,2.000e-04,,,,5.1
58,train,0.010816,2.000e-04,,,,5.1
59,train,0.014888,2.000e-04,,,,5.2
60,train,0.014325,2.000e-04,,,,5.2
61,train,0.014646,2.000e-04,,,,5.2
62,train,0.014712,2.000e-04,,,,5.3
63,train,0.017080,2.000e-04,,,,5.3
64,train,0.018612,2.000e-04,,,,5.3
65,train,0.015563,2.000e-04,,,,5.4
66,train,0.013336,2.000e-04,,,,5.4
67,train,0.019640,2.000e-04,,,,5.4
68,train,0.016365,2.000e-04,,,,5.5
69,train,0.016450,2.000e-04,,,,5.5
70,train,0.017426,2.000e-04,,,,5.6
71,train,0.015341,2.000e-04,,,,5.6
72,train,0.017149,2.000e-04,,,,5.6
73,train,0.013449,2.000e-04,,,,5.7
74,train,0.017202,2.000e-04,,,,5.7
75,train,0.013679,2.000e-04,,,,5.7
76,train,0.018912,2.000e-04,,,,5.8
77,train,0.012460,2.000e-04,,,,5.8
78,train,0.015810,2.000e-04,,,,5.8
79,train,0.020185,2.000e-04,,,,5.9
80,train,0.013594,2.000e-04,,,,5.9
81,train,0.017085,2.000e-04,,,,5.9
82,train,0.015086,2.000e-04,,,,6.0
83,train,0.015537,2.000e-04,,,,6.0
84,train,0.014997,2.000e-04,,,,6.0
85,train,0.012808,2.000e-04,,,,6.1
86,train,0.014637,2.000e-04,,,,6.1
87,train,0.016809,2.000e-04,,,,6.1
88,train,0.014643,2.000e-04,,,,6.2
89,train,0.016205,2.000e-04,,,,6.2
90,train,0.019032,2.000e-04,,,,6.2
91,train,0.014509,2.000e-04,,,,6.3
92,train,0.016088,2.000e-04,,,,6.3
93,train,0.013909,2.000e-04,,,,6.4
94,train,0.016669,2.000e-04,,,,6.4
95,train,0.014245,2.000e-04,,,,6.4
96,train,0.013999,2.000e-04,,,,6.5
97,train,0.014907,2.000e-04,,,,6.5
98,train,0.013583,2.000e-04,,,,6.5
99,train,0.011820,2.000e-04,,,,6.6
100,train,0.014889,2.000e-04,,,,6.6
101,train,0.022822,2.000e-04,,,,6.7
102,train,0.016570,2.000e-04,,,,6.7
103,train,0.016270,2.000e-04,,,,6.7
104,train,0.012929,2.000e-04,,,,6.8
105,train,0.015872,2.000e-04,,,,6.8
106,train,0.012733,2.000e-04,,,,6.8
107,train,0.014372,2.000e-04,,,,6.9
108,train,0.013517,2.000e-04,,,,6.9
109,train,0.017794,2.000e-04,,,,6.9
110,train,0.014550,2.000e-04,,,,7.0
111,train,0.016870,2.000e-04,,,,7.0
112,train,0.020478,2.000e-04,,,,7.0
113,train,0.016200,2.000e-04,,,,7.1
114,train,0.016589,2.000e-04,,,,7.1
115,train,0.013810,2.000e-04,,,,7.2
116,train,0.014278,2.000e-04,,,,7.2
117,train,0.014669,2.000e-04,,,,7.2
118,train,0.019547,2.000e-04,,,,7.3
119,train,0.017248,2.000e-04,,,,7.3
120,train,0.016098,2.000e-04,,,,7.3
121,train,0.014669,2.000e-04,,,,7.4
122,train,0.015453,2.000e-04,,,,7.4
123,train,0.014719,2.000e-04,,,,7.4
124,train,0.013297,2.000e-04,,,,7.5
125,train,0.014956,2.000e-04,,,,7.5
126,train,0.011786,2.000e-04,,,,7.5
127,train,0.014600,2.000e-04,,,,7.6
128,train,0.011506,2.000e-04,,,,7.6
129,train,0.015103,2.000e-04,,,,7.6
130,train,0.013916,2.000e-04,,,,7.7
131,train,0.014109,2.000e-04,,,,7.7
132,train,0.013148,2.000e-04,,,,7.7
133,train,0.018571,2.000e-04,,,,7.8
134,train,0.019050,2.000e-04,,,,7.8
135,train,0.017944,2.000e-04,,,,7.8
136,train,0.014637,2.000e-04,,,,7.9
137,train,0.012463,2.000e-04,,,,7.9
138,train,0.014410,2.000e-04,,,,8.0
139,train,0.014416,2.000e-04,,,,8.0
140,train,0.015699,2.000e-04,,,,8.0
141,train,0.013146,2.000e-04,,,,8.1
142,train,0.013592,2.000e-04,,,,8.1
143,train,0.015465,2.000e-04,,,,8.1
144,train,0.016025,2.000e-04,,,,8.2
145,train,0.014933,2.000e-04,,,,8.2
146,train,0.014933,2.000e-04,,,,8.3
147,train,0.016414,2.000e-04,,,,8.3
148,train,0.015529,2.000e-04,,,,8.3
149,train,0.016279,2.000e-04,,,,8.4
150,train,0.020241,2.000e-04,,,,8.4
151,train,0.015712,2.000e-04,,,,8.4
152,train,0.019647,2.000e-04,,,,8.5
153,train,0.016828,2.000e-04,,,,8.5
154,train,0.015345,2.000e-04,,,,8.5
155,train,0.019735,2.000e-04,,,,8.6
156,train,0.014635,2.000e-04,,,,8.6
157,train,0.014453,2.000e-04,,,,8.6
158,train,0.012762,2.000e-04,,,,8.7
159,train,0.021042,2.000e-04,,,,8.7
160,train,0.017735,2.000e-04,,,,8.7
161,train,0.018187,2.000e-04,,,,8.8
162,train,0.013129,2.000e-04,,,,8.8
163,train,0.016778,2.000e-04,,,,8.9
164,train,0.016291,2.000e-04,,,,8.9
165,train,0.016434,2.000e-04,,,,8.9
166,train,0.017149,2.000e-04,,,,9.0
167,train,0.012327,2.000e-04,,,,9.0
168,train,0.013317,2.000e-04,,,,9.0
169,train,0.012709,2.000e-04,,,,9.1
170,train,0.010747,2.000e-04,,,,9.1
171,train,0.014781,2.000e-04,,,,9.1
172,train,0.014536,2.000e-04,,,,9.2
173,train,0.019671,2.000e-04,,,,9.2
174,train,0.016636,2.000e-04,,,,9.3
175,train,0.013076,2.000e-04,,,,9.3
176,train,0.019612,2.000e-04,,,,9.3
177,train,0.015473,2.000e-04,,,,9.4
178,train,0.017302,2.000e-04,,,,9.4
179,train,0.015123,2.000e-04,,,,9.4
180,train,0.012801,2.000e-04,,,,9.5
181,train,0.011666,2.000e-04,,,,9.5
182,train,0.014528,2.000e-04,,,,9.5
183,train,0.019022,2.000e-04,,,,9.6
184,train,0.015444,2.000e-04,,,,9.6
185,train,0.018644,2.000e-04,,,,9.6
186,train,0.016282,2.000e-04,,,,9.7
187,train,0.012976,2.000e-04,,,,9.7
188,train,0.018558,2.000e-04,,,,9.7
189,train,0.017040,2.000e-04,,,,9.8
190,train,0.016767,2.000e-04,,,,9.8
